Date,Time,Product ID,Quantity
05-08-16,11:15:00 AM,23,6
10-10-16,11:08:00 AM,27,5
01-11-15,11:34:00 AM,22,9
14-09-14,1:52:00 PM,33,9
13-01-14,1:22:00 PM,33,8
30-10-14,4:09:00 PM,43,5
31-05-15,12:19:00 PM,51,8
25-11-16,2:21:00 PM,32,2
07-03-13,4:29:00 PM,34,1
20-01-15,11:45:00 AM,48,1
09-07-14,12:56:00 PM,24,4
15-10-16,4:26:00 PM,53,7
13-07-15,1:39:00 PM,51,4
06-08-15,4:39:00 PM,45,2
30-03-16,1:14:00 PM,51,9
03-12-15,9:05:00 AM,15,1
30-05-15,4:54:00 PM,39,2
05-11-13,9:33:00 AM,48,4
31-08-13,11:25:00 AM,5,9
18-06-15,2:53:00 PM,2,8
23-05-13,3:49:00 PM,22,7
30-06-15,9:35:00 AM,47,6
04-04-15,12:42:00 PM,49,1
17-04-15,4:25:00 PM,20,6
04-09-16,3:15:00 PM,30,6
26-09-13,2:22:00 PM,43,7
06-08-14,1:40:00 PM,46,1
21-08-14,2:30:00 PM,56,5
08-06-13,4:36:00 PM,2,10
04-10-15,2:12:00 PM,50,8
04-09-14,11:10:00 AM,13,8
13-02-14,10:33:00 AM,28,2
05-11-16,10:45:00 AM,51,8
28-03-14,2:53:00 PM,19,7
18-05-13,10:37:00 AM,7,7
22-04-14,11:05:00 AM,3,1
02-03-16,9:28:00 AM,49,6
26-07-16,11:28:00 AM,18,10
22-03-14,4:27:00 PM,34,4
02-09-16,4:03:00 PM,11,10
13-05-14,4:35:00 PM,5,1
18-02-14,11:54:00 AM,16,8
22-07-15,10:34:00 AM,47,3
21-10-13,9:10:00 AM,51,10
09-07-16,11:20:00 AM,24,8
09-02-15,11:32:00 AM,14,4
12-06-16,11:18:00 AM,14,9
30-01-14,2:10:00 PM,26,1
02-11-13,12:56:00 PM,31,8
08-01-13,12:21:00 PM,52,3
14-05-14,2:19:00 PM,23,6
27-02-13,12:42:00 PM,43,4
05-09-13,3:41:00 PM,50,2
18-05-16,12:02:00 PM,14,4
05-06-15,10:20:00 AM,20,4
25-08-13,4:45:00 PM,44,9
24-02-15,4:55:00 PM,49,1
29-02-16,10:57:00 AM,44,8
11-01-13,3:49:00 PM,33,7
19-10-15,4:32:00 PM,9,8
16-04-13,11:39:00 AM,41,3
21-09-15,9:33:00 AM,54,2
04-08-16,9:39:00 AM,11,10
23-10-16,9:26:00 AM,24,9
20-04-15,4:25:00 PM,7,2
26-09-15,4:12:00 PM,28,4
13-06-15,10:42:00 AM,20,3
22-08-15,9:47:00 AM,17,8
16-10-15,9:43:00 AM,7,2
16-12-15,10:33:00 AM,46,9
09-02-16,12:21:00 PM,17,7
16-03-14,4:37:00 PM,15,4
21-10-13,1:38:00 PM,13,5
19-05-14,12:28:00 PM,51,1
03-02-16,11:25:00 AM,30,3
20-09-15,2:00:00 PM,1,5
29-11-13,10:03:00 AM,42,4
20-11-14,2:43:00 PM,5,3
29-06-15,4:22:00 PM,49,7
09-07-16,9:45:00 AM,57,1
02-01-16,4:22:00 PM,54,1
05-11-13,9:52:00 AM,21,6
23-07-14,4:35:00 PM,49,2
27-03-16,2:02:00 PM,15,8
07-02-13,10:52:00 AM,44,7
13-06-14,9:36:00 AM,4,4
09-01-16,11:47:00 AM,39,2
28-11-16,3:40:00 PM,57,5
17-09-14,11:25:00 AM,53,7
12-04-14,10:40:00 AM,38,6
18-12-13,11:54:00 AM,24,4
15-12-13,2:00:00 PM,27,9
06-03-13,4:29:00 PM,16,4
03-09-13,10:43:00 AM,49,10
23-02-14,2:33:00 PM,7,2
19-08-16,11:42:00 AM,33,3
10-03-16,10:38:00 AM,27,5
03-07-13,3:22:00 PM,47,7
16-08-15,3:21:00 PM,40,8
01-08-15,2:27:00 PM,34,10
07-09-13,2:22:00 PM,11,7
02-04-13,2:07:00 PM,42,7
27-01-17,12:02:00 PM,39,1
14-02-14,1:49:00 PM,7,2
12-08-13,3:58:00 PM,10,5
25-03-14,4:42:00 PM,39,7
02-11-15,9:32:00 AM,8,2
22-03-16,9:26:00 AM,10,2
23-04-13,12:20:00 PM,43,8
04-06-15,1:17:00 PM,30,2
28-01-17,4:47:00 PM,20,6
04-04-13,1:46:00 PM,14,6
27-04-16,2:21:00 PM,37,8
25-02-16,12:52:00 PM,37,4
10-03-14,9:52:00 AM,30,5
10-03-13,10:00:00 AM,51,9
03-12-16,11:56:00 AM,34,10
14-03-15,10:05:00 AM,7,1
16-03-15,1:28:00 PM,26,4
06-01-15,4:09:00 PM,33,8
24-03-16,3:26:00 PM,44,5
14-08-13,9:00:00 AM,49,7
17-05-15,10:19:00 AM,50,2
08-03-16,10:24:00 AM,40,1
21-11-13,2:22:00 PM,53,4
12-06-16,2:38:00 PM,46,3
04-04-15,12:11:00 PM,21,1
14-06-14,11:04:00 AM,39,3
09-07-13,11:08:00 AM,40,8
01-03-14,10:35:00 AM,5,3
17-11-13,4:46:00 PM,10,8
26-01-13,1:42:00 PM,32,1
30-06-13,2:05:00 PM,53,6
09-07-13,3:25:00 PM,52,3
16-06-16,12:36:00 PM,56,8
22-09-16,4:02:00 PM,21,2
17-03-14,4:49:00 PM,32,5
12-12-14,4:37:00 PM,6,7
10-06-16,12:47:00 PM,15,7
06-01-14,2:30:00 PM,31,1
07-03-16,12:38:00 PM,9,8
09-12-13,4:25:00 PM,36,5
10-08-14,9:50:00 AM,57,4
25-07-14,10:49:00 AM,19,1
24-11-15,10:22:00 AM,25,5
18-10-14,10:05:00 AM,38,9
13-08-15,12:33:00 PM,29,4
23-09-13,1:06:00 PM,2,1
19-03-15,4:02:00 PM,44,5
29-08-15,2:38:00 PM,35,8
03-01-16,2:26:00 PM,46,1
28-11-15,10:53:00 AM,28,10
04-04-13,3:28:00 PM,36,7
13-02-15,12:30:00 PM,13,4
18-10-13,2:54:00 PM,8,8
01-04-13,3:21:00 PM,30,5
18-04-14,3:45:00 PM,21,8
14-03-15,12:15:00 PM,19,4
28-02-13,10:00:00 AM,31,2
27-12-13,1:17:00 PM,18,7
03-06-14,9:02:00 AM,54,8
10-01-16,11:36:00 AM,13,9
20-07-13,4:33:00 PM,6,9
14-06-13,10:25:00 AM,16,4
07-10-16,4:19:00 PM,53,2
12-03-15,3:43:00 PM,41,2
30-09-13,10:18:00 AM,49,10
14-04-16,2:36:00 PM,24,4
10-04-14,9:15:00 AM,13,3
07-12-15,12:48:00 PM,35,8
21-08-13,2:27:00 PM,1,3
14-05-16,10:28:00 AM,46,7
23-01-14,10:19:00 AM,16,6
20-07-14,1:49:00 PM,19,8
03-04-14,4:34:00 PM,9,4
27-06-15,2:59:00 PM,43,8
17-11-16,3:58:00 PM,2,9
28-12-14,2:01:00 PM,51,3
06-09-15,10:41:00 AM,16,7
05-02-14,9:00:00 AM,33,1
01-05-13,4:17:00 PM,56,5
09-11-16,11:00:00 AM,11,10
21-04-16,10:45:00 AM,28,1
16-01-15,10:55:00 AM,21,9
27-11-15,2:56:00 PM,3,10
17-12-13,1:06:00 PM,20,10
06-11-14,2:55:00 PM,11,7
27-11-13,9:53:00 AM,48,4
14-10-13,2:01:00 PM,40,1
12-11-14,4:40:00 PM,29,5
15-12-15,12:13:00 PM,36,1
15-03-16,12:46:00 PM,13,8
31-07-13,1:38:00 PM,39,4
10-02-13,1:06:00 PM,3,8
25-12-14,1:29:00 PM,44,1
01-07-14,4:25:00 PM,56,3
16-09-16,1:14:00 PM,45,2
14-10-13,12:03:00 PM,32,5
19-09-16,4:06:00 PM,31,8
01-12-14,3:18:00 PM,15,5
29-10-13,3:46:00 PM,45,1
26-09-14,2:46:00 PM,33,4
10-10-14,4:38:00 PM,13,10
31-08-13,4:40:00 PM,33,3
06-07-13,9:50:00 AM,32,8
09-01-14,11:43:00 AM,42,7
08-12-15,3:38:00 PM,14,10
10-10-16,1:04:00 PM,11,5
31-01-15,4:09:00 PM,55,3
22-11-13,2:50:00 PM,18,3
04-09-13,2:22:00 PM,46,3
31-01-14,9:27:00 AM,44,7
08-01-15,9:11:00 AM,48,4
17-11-16,11:36:00 AM,13,9
21-03-14,2:00:00 PM,48,7
17-03-16,9:02:00 AM,2,9
26-05-13,10:37:00 AM,49,9
17-03-16,1:06:00 PM,32,7
01-03-14,12:26:00 PM,1,7
29-12-16,11:02:00 AM,25,5
01-05-16,10:10:00 AM,32,7
13-08-15,1:54:00 PM,54,4
18-05-13,2:52:00 PM,52,1
19-07-16,2:52:00 PM,42,7
18-03-16,10:53:00 AM,23,7
12-06-13,1:40:00 PM,15,2
06-03-14,10:18:00 AM,51,7
03-01-14,12:12:00 PM,1,4
29-12-15,12:27:00 PM,54,3
01-03-13,3:06:00 PM,17,10
04-06-15,3:47:00 PM,2,3
17-03-13,4:54:00 PM,46,9
13-10-16,2:40:00 PM,55,7
02-09-15,12:51:00 PM,56,4
07-07-15,4:34:00 PM,3,8
10-01-16,4:04:00 PM,30,1
01-12-16,10:02:00 AM,20,5
01-02-15,9:34:00 AM,19,8
14-05-13,11:01:00 AM,40,4
28-01-14,12:54:00 PM,3,6
07-11-16,4:47:00 PM,53,10
24-10-13,3:14:00 PM,34,3
01-04-14,10:57:00 AM,35,1
26-01-13,12:03:00 PM,39,4
03-03-15,1:35:00 PM,42,6
07-02-14,3:41:00 PM,19,1
27-01-13,11:31:00 AM,37,8
24-04-13,2:22:00 PM,23,8
18-04-15,1:56:00 PM,29,5
23-10-14,11:41:00 AM,23,10
17-01-13,2:16:00 PM,13,4
05-06-16,9:48:00 AM,56,5
07-10-13,11:43:00 AM,51,1
26-10-16,9:40:00 AM,45,9
01-06-15,2:24:00 PM,52,5
17-08-14,12:42:00 PM,48,5
09-07-13,1:01:00 PM,41,4
08-05-14,1:11:00 PM,50,5
17-07-14,3:24:00 PM,40,5
24-03-15,4:37:00 PM,15,1
18-09-15,1:50:00 PM,1,9
08-05-16,3:28:00 PM,25,10
20-11-15,2:44:00 PM,55,2
16-06-13,1:19:00 PM,1,8
01-03-15,2:33:00 PM,50,7
23-10-15,1:28:00 PM,11,2
05-03-16,1:44:00 PM,43,4
13-09-13,4:34:00 PM,36,2
18-11-14,12:52:00 PM,48,4
07-06-15,1:02:00 PM,36,2
08-04-15,3:46:00 PM,16,4
20-02-13,9:01:00 AM,48,10
20-04-16,10:24:00 AM,35,10
16-08-15,10:04:00 AM,54,3
27-07-14,10:59:00 AM,7,6
16-05-16,3:08:00 PM,16,4
07-06-13,10:18:00 AM,52,3
25-08-16,4:31:00 PM,55,1
04-12-14,12:35:00 PM,44,1
06-02-13,1:06:00 PM,36,4
29-11-15,11:05:00 AM,16,3
22-01-17,9:58:00 AM,6,7
06-08-15,1:44:00 PM,4,5
20-06-13,2:41:00 PM,54,4
12-11-14,10:37:00 AM,48,6
23-12-14,3:59:00 PM,14,7
18-03-15,3:30:00 PM,47,2
13-01-17,9:46:00 AM,37,4
27-10-16,3:28:00 PM,43,2
25-08-15,12:08:00 PM,51,6
13-06-14,11:29:00 AM,18,10
10-06-16,11:09:00 AM,33,8
05-02-15,3:25:00 PM,32,3
02-01-15,9:56:00 AM,38,8
07-03-15,11:55:00 AM,32,3
20-05-16,4:05:00 PM,2,5
20-01-15,9:25:00 AM,46,10
01-08-16,9:56:00 AM,14,6
14-01-14,1:34:00 PM,12,9
09-05-14,9:24:00 AM,54,5
29-05-13,9:22:00 AM,51,2
26-03-15,3:23:00 PM,40,9
18-03-15,9:35:00 AM,45,3
19-05-15,9:35:00 AM,20,3
06-04-15,11:08:00 AM,41,4
25-01-14,9:47:00 AM,6,10
03-05-15,10:57:00 AM,8,9
02-10-15,3:57:00 PM,24,3
24-02-16,12:49:00 PM,35,1
31-12-14,10:15:00 AM,34,2
30-08-13,12:48:00 PM,30,4
08-07-15,1:10:00 PM,1,7
03-02-13,12:40:00 PM,7,7
14-05-14,10:16:00 AM,51,9
11-01-16,2:37:00 PM,2,6
26-11-16,1:11:00 PM,10,1
28-07-16,10:03:00 AM,55,7
21-05-15,1:08:00 PM,32,8
30-01-16,3:15:00 PM,35,5
25-12-13,9:38:00 AM,18,8
14-07-16,1:01:00 PM,37,6
16-11-15,3:00:00 PM,15,8
19-11-13,11:09:00 AM,23,7
19-02-16,3:55:00 PM,38,10
07-07-13,12:39:00 PM,27,10
23-11-15,3:55:00 PM,26,2
31-12-16,3:34:00 PM,42,6
08-06-13,3:45:00 PM,33,5
26-09-16,9:12:00 AM,33,10
11-11-15,1:42:00 PM,5,7
15-09-13,11:02:00 AM,17,8
07-06-16,11:41:00 AM,41,2
03-04-14,3:23:00 PM,24,10
23-07-15,3:33:00 PM,29,1
11-05-15,9:46:00 AM,35,4
05-04-14,3:13:00 PM,31,4
17-10-14,12:52:00 PM,37,6
11-02-15,9:54:00 AM,29,4
03-04-15,4:23:00 PM,25,3
08-01-14,9:43:00 AM,40,1
29-04-15,9:47:00 AM,36,9
05-06-15,1:09:00 PM,28,10
24-06-14,2:30:00 PM,5,5
26-03-16,10:42:00 AM,7,6
22-02-13,12:05:00 PM,41,6
05-05-15,2:01:00 PM,48,5
28-09-13,12:57:00 PM,17,5
23-03-14,11:46:00 AM,10,1
17-10-15,11:45:00 AM,23,10
29-10-13,4:43:00 PM,23,8
31-03-15,2:18:00 PM,46,4
06-09-13,3:39:00 PM,51,1
31-12-15,3:43:00 PM,39,10
18-04-13,10:03:00 AM,2,5
14-02-13,9:12:00 AM,36,8
18-04-15,11:24:00 AM,38,1
15-06-14,11:00:00 AM,33,5
10-03-15,9:12:00 AM,25,4
16-10-15,9:56:00 AM,45,8
29-11-13,2:02:00 PM,20,3
20-12-13,12:50:00 PM,10,5
30-01-13,12:36:00 PM,48,1
02-01-14,11:28:00 AM,50,6
17-10-15,2:44:00 PM,30,2
13-05-15,9:41:00 AM,33,7
17-10-16,4:48:00 PM,26,10
17-08-15,9:08:00 AM,3,4
18-02-15,1:39:00 PM,56,6
05-03-14,2:53:00 PM,5,10
11-10-16,12:59:00 PM,6,4
23-07-15,10:41:00 AM,3,3
22-06-16,1:59:00 PM,48,4
13-03-16,12:39:00 PM,20,1
25-08-13,1:40:00 PM,41,6
21-08-14,12:24:00 PM,13,8
11-06-16,1:32:00 PM,56,7
31-03-15,9:12:00 AM,11,9
13-09-16,9:21:00 AM,54,2
20-12-13,11:57:00 AM,10,2
09-07-16,9:20:00 AM,17,1
02-10-13,12:31:00 PM,37,4
11-03-13,10:29:00 AM,42,9
11-05-13,4:52:00 PM,5,9
26-08-15,9:35:00 AM,17,10
02-01-14,12:27:00 PM,17,1
14-07-13,9:17:00 AM,13,1
02-12-14,12:26:00 PM,9,9
10-11-15,1:23:00 PM,42,4
06-09-13,11:05:00 AM,53,3
18-04-15,4:43:00 PM,11,2
05-04-15,11:45:00 AM,28,3
01-06-13,3:24:00 PM,34,7
17-06-14,10:36:00 AM,55,4
28-01-17,10:22:00 AM,3,2
02-03-15,9:24:00 AM,33,6
08-05-13,11:22:00 AM,25,1
11-09-14,4:43:00 PM,29,8
09-12-14,4:45:00 PM,52,6
19-02-14,2:42:00 PM,37,8
19-08-13,4:18:00 PM,18,1
07-07-16,2:21:00 PM,7,2
26-12-13,4:57:00 PM,35,2
09-06-13,4:57:00 PM,43,3
21-09-15,4:29:00 PM,57,7
07-10-14,3:33:00 PM,9,10
26-03-15,1:03:00 PM,28,9
05-10-15,10:34:00 AM,41,1
12-12-13,3:27:00 PM,19,2
16-09-13,4:48:00 PM,28,4
18-06-14,3:35:00 PM,33,8
06-01-13,10:58:00 AM,50,4
10-12-13,2:07:00 PM,28,5
22-09-15,9:01:00 AM,14,2
05-05-16,10:41:00 AM,51,2
17-11-13,10:05:00 AM,29,6
10-05-13,10:37:00 AM,39,8
12-03-13,2:51:00 PM,14,6
26-03-16,9:56:00 AM,12,6
05-08-15,1:49:00 PM,25,1
11-03-16,11:50:00 AM,18,4
08-01-17,4:34:00 PM,20,5
16-01-16,9:45:00 AM,46,10
01-10-16,3:42:00 PM,32,4
10-08-13,12:48:00 PM,41,1
21-11-15,1:02:00 PM,36,7
11-05-15,4:33:00 PM,28,2
22-07-15,12:09:00 PM,10,6
25-06-14,2:01:00 PM,14,3
30-08-14,10:29:00 AM,15,2
27-08-13,1:56:00 PM,23,1
22-11-14,1:30:00 PM,13,1
16-12-13,11:43:00 AM,8,10
19-08-14,2:22:00 PM,37,1
11-08-15,9:37:00 AM,24,4
16-01-14,4:58:00 PM,19,8
21-12-16,12:21:00 PM,26,3
09-12-16,4:14:00 PM,5,2
19-05-15,10:43:00 AM,35,2
07-04-14,12:43:00 PM,47,6
22-03-16,4:05:00 PM,27,8
15-04-15,2:54:00 PM,18,10
07-05-14,4:30:00 PM,31,5
03-03-14,3:23:00 PM,31,6
03-01-17,12:15:00 PM,7,9
20-03-13,2:50:00 PM,34,7
22-01-15,3:51:00 PM,46,2
17-01-17,12:11:00 PM,18,10
31-01-14,10:04:00 AM,34,10
14-09-14,9:10:00 AM,16,1
22-09-13,11:56:00 AM,33,3
04-04-14,2:52:00 PM,47,6
08-11-16,1:47:00 PM,31,8
14-11-13,2:26:00 PM,16,10
14-10-13,4:29:00 PM,43,3
15-09-16,9:27:00 AM,50,9
10-05-16,2:09:00 PM,16,3
26-10-13,2:46:00 PM,8,9
12-10-13,2:41:00 PM,35,8
08-12-14,12:14:00 PM,44,1
06-01-15,4:58:00 PM,18,10
14-04-13,12:57:00 PM,38,1
14-12-14,10:04:00 AM,56,8
27-01-13,3:51:00 PM,9,5
04-06-14,11:12:00 AM,51,8
10-02-15,10:52:00 AM,43,2
04-11-15,1:43:00 PM,43,6
04-12-14,11:32:00 AM,30,9
02-05-16,9:41:00 AM,23,1
06-02-16,1:53:00 PM,50,6
19-09-16,11:20:00 AM,35,10
01-09-15,9:04:00 AM,14,9
18-01-13,10:27:00 AM,52,8
12-05-16,10:05:00 AM,52,7
21-09-13,3:58:00 PM,51,9
28-06-16,12:41:00 PM,10,1
21-11-14,11:20:00 AM,50,6
18-07-16,11:33:00 AM,20,1
21-07-15,11:56:00 AM,6,7
20-11-13,3:50:00 PM,44,8
22-05-16,10:50:00 AM,45,4
19-04-13,3:47:00 PM,42,9
19-07-16,9:14:00 AM,5,8
23-04-14,10:35:00 AM,4,1
08-12-16,4:13:00 PM,49,5
01-04-14,2:30:00 PM,15,7
26-02-16,9:14:00 AM,17,4
02-05-14,9:20:00 AM,9,1
06-07-15,11:28:00 AM,28,5
31-01-15,3:58:00 PM,50,2
06-04-13,10:22:00 AM,17,10
30-05-16,12:09:00 PM,43,7
18-01-13,11:10:00 AM,17,9
21-02-13,9:58:00 AM,57,6
24-09-14,11:25:00 AM,22,1
28-03-15,12:48:00 PM,19,5
18-06-13,9:53:00 AM,30,2
26-05-14,10:32:00 AM,8,10
17-10-13,11:55:00 AM,28,1
28-09-15,2:06:00 PM,14,1
11-04-16,2:33:00 PM,51,3
27-11-15,12:00:00 PM,10,8
06-08-16,10:10:00 AM,15,10
08-05-15,2:31:00 PM,33,1
21-09-13,9:09:00 AM,18,6
10-05-15,2:35:00 PM,37,9
12-02-16,3:24:00 PM,21,5
07-05-13,10:18:00 AM,10,9
16-01-15,3:09:00 PM,37,3
27-08-14,12:32:00 PM,26,10
27-06-14,12:27:00 PM,1,7
22-05-13,11:21:00 AM,31,8
15-11-16,11:42:00 AM,3,6
18-02-14,10:10:00 AM,10,9
12-01-16,3:02:00 PM,37,5
30-01-13,2:19:00 PM,45,5
27-10-15,1:58:00 PM,6,10
17-07-14,3:13:00 PM,27,1
01-10-15,9:24:00 AM,35,8
21-03-15,11:29:00 AM,44,8
09-10-13,11:28:00 AM,7,10
13-10-15,3:59:00 PM,23,9
12-05-13,9:32:00 AM,29,9
18-11-13,9:07:00 AM,5,2
26-04-13,1:37:00 PM,8,2
13-12-15,4:39:00 PM,47,4
10-10-16,2:13:00 PM,6,2
16-07-14,4:26:00 PM,22,2
17-08-15,2:30:00 PM,54,2
06-01-14,4:18:00 PM,36,10
15-12-14,1:05:00 PM,10,8
08-02-15,10:48:00 AM,36,8
05-12-13,1:35:00 PM,51,8
21-03-16,4:25:00 PM,25,7
02-05-15,10:31:00 AM,39,8
08-06-13,9:41:00 AM,38,7
28-03-13,9:21:00 AM,14,10
20-07-14,11:42:00 AM,22,2
13-02-13,10:26:00 AM,42,4
03-11-16,11:55:00 AM,46,6
21-06-16,11:07:00 AM,4,6
03-11-13,1:15:00 PM,35,5
11-10-14,4:51:00 PM,10,8
10-09-15,12:39:00 PM,36,3
09-11-14,3:55:00 PM,6,1
10-09-13,11:26:00 AM,17,2
27-10-13,2:45:00 PM,26,9
08-11-14,2:04:00 PM,39,2
20-10-14,10:25:00 AM,23,8
17-03-14,11:24:00 AM,20,7
19-02-13,4:52:00 PM,15,6
19-02-16,12:31:00 PM,48,6
12-11-16,10:22:00 AM,51,6
21-02-13,9:11:00 AM,13,10
17-10-13,12:26:00 PM,36,5
29-12-13,9:53:00 AM,31,2
01-07-15,12:46:00 PM,2,2
15-07-16,2:02:00 PM,40,10
18-12-16,1:15:00 PM,14,4
23-06-14,3:05:00 PM,32,3
18-10-15,4:07:00 PM,29,6
10-10-14,4:03:00 PM,54,10
25-06-14,3:51:00 PM,31,10
22-09-13,12:47:00 PM,15,10
11-07-13,2:45:00 PM,35,9
19-12-15,4:41:00 PM,8,3
05-08-16,3:06:00 PM,18,10
28-09-15,1:34:00 PM,35,6
16-07-14,2:43:00 PM,39,6
29-12-15,2:52:00 PM,7,2
26-08-15,4:53:00 PM,15,1
01-09-15,10:35:00 AM,43,3
18-06-15,3:25:00 PM,24,4
07-03-13,12:34:00 PM,41,1
09-11-14,3:36:00 PM,7,4
28-11-15,2:40:00 PM,38,10
04-07-15,2:37:00 PM,16,6
12-04-13,2:48:00 PM,22,3
27-07-13,1:38:00 PM,4,4
24-06-15,2:30:00 PM,31,4
15-03-16,1:27:00 PM,28,8
15-01-16,3:15:00 PM,43,5
02-10-16,2:19:00 PM,12,8
20-05-13,11:22:00 AM,41,6
24-02-15,11:45:00 AM,26,3
26-08-14,3:26:00 PM,21,3
06-07-15,1:58:00 PM,54,9
04-09-15,10:58:00 AM,9,4
07-12-14,4:43:00 PM,4,5
19-11-14,11:11:00 AM,9,1
22-02-15,9:23:00 AM,15,7
08-03-16,12:14:00 PM,37,7
19-07-13,3:18:00 PM,14,8
03-11-14,10:30:00 AM,33,4
06-03-15,2:19:00 PM,25,2
03-11-16,2:37:00 PM,47,6
14-12-13,4:04:00 PM,16,8
31-12-16,11:50:00 AM,41,3
01-02-14,12:59:00 PM,29,3
24-03-13,10:27:00 AM,33,6
27-07-16,10:54:00 AM,50,4
06-03-15,9:31:00 AM,9,3
08-07-14,4:56:00 PM,4,1
14-07-16,9:11:00 AM,50,6
12-09-16,2:08:00 PM,18,5
28-07-14,10:03:00 AM,27,10
03-03-13,2:46:00 PM,23,3
22-03-16,1:03:00 PM,44,2
28-01-17,10:23:00 AM,16,6
12-02-13,1:34:00 PM,56,4
14-12-16,10:01:00 AM,11,4
03-10-13,3:36:00 PM,39,9
24-10-15,2:37:00 PM,10,8
04-02-13,1:23:00 PM,51,8
29-03-16,3:19:00 PM,37,3
17-06-13,4:33:00 PM,34,2
11-07-16,11:16:00 AM,35,7
19-05-15,2:36:00 PM,7,10
30-01-13,2:03:00 PM,44,8
28-04-13,12:58:00 PM,57,9
01-03-14,2:27:00 PM,19,8
29-04-14,2:18:00 PM,54,10
04-08-16,11:45:00 AM,29,8
08-06-13,2:42:00 PM,46,8
24-02-15,1:10:00 PM,30,3
13-05-14,2:26:00 PM,42,2
16-04-14,9:05:00 AM,34,8
22-02-16,4:04:00 PM,54,1
31-01-13,10:37:00 AM,24,5
13-01-15,11:08:00 AM,1,5
14-03-13,2:38:00 PM,8,9
25-10-13,9:25:00 AM,13,8
01-11-13,4:57:00 PM,9,6
06-11-16,12:14:00 PM,25,6
25-10-13,3:00:00 PM,56,7
09-07-15,9:40:00 AM,47,10
30-11-16,9:00:00 AM,41,4
03-09-13,3:47:00 PM,30,5
09-12-14,4:01:00 PM,31,7
16-07-16,11:23:00 AM,15,2
21-07-15,1:37:00 PM,5,3
01-08-13,11:47:00 AM,28,3
21-12-14,4:09:00 PM,33,1
15-07-16,10:14:00 AM,41,3
06-08-13,11:46:00 AM,23,1
23-07-13,1:56:00 PM,21,5
22-07-13,3:44:00 PM,54,8
23-11-14,1:35:00 PM,16,10
20-06-15,10:30:00 AM,31,10
29-01-17,1:39:00 PM,39,7
12-11-15,9:17:00 AM,28,1
13-03-13,1:55:00 PM,57,8
04-02-15,10:00:00 AM,36,2
12-06-16,2:16:00 PM,14,5
31-10-15,3:28:00 PM,51,9
05-06-14,3:16:00 PM,37,1
06-11-14,12:15:00 PM,51,6
23-08-14,4:58:00 PM,30,4
22-04-13,10:40:00 AM,21,1
03-05-16,12:34:00 PM,13,1
19-02-16,2:28:00 PM,10,4
29-02-16,4:44:00 PM,4,3
12-09-16,9:09:00 AM,32,7
12-02-16,3:01:00 PM,36,5
22-01-14,2:02:00 PM,41,8
27-11-14,3:21:00 PM,20,7
27-07-15,3:15:00 PM,57,7
06-06-15,2:53:00 PM,34,6
26-11-16,11:36:00 AM,24,4
12-01-17,12:14:00 PM,43,3
30-07-16,3:25:00 PM,30,3
31-03-13,2:30:00 PM,52,6
05-02-15,4:47:00 PM,28,10
01-06-15,9:04:00 AM,11,1
15-01-14,2:45:00 PM,16,6
13-08-16,4:01:00 PM,36,1
25-09-13,1:37:00 PM,20,3
05-02-16,1:57:00 PM,23,9
24-05-16,10:05:00 AM,28,3
23-12-14,3:02:00 PM,36,10
07-10-16,10:30:00 AM,55,9
15-03-13,4:54:00 PM,11,3
15-11-14,11:21:00 AM,32,4
16-06-13,9:03:00 AM,46,3
07-06-15,4:19:00 PM,13,10
04-06-16,3:37:00 PM,47,4
16-08-16,4:56:00 PM,43,10
06-09-15,1:39:00 PM,56,3
09-03-16,10:31:00 AM,13,2
07-03-15,12:03:00 PM,19,4
06-06-14,3:46:00 PM,25,8
17-09-16,9:49:00 AM,46,5
16-11-15,2:24:00 PM,28,2
26-01-17,12:56:00 PM,55,9
15-03-14,1:36:00 PM,24,10
13-04-14,11:18:00 AM,42,7
05-06-15,4:05:00 PM,22,4
03-11-13,9:46:00 AM,2,3
29-11-15,2:53:00 PM,19,8
29-07-14,12:02:00 PM,13,3
11-03-13,11:28:00 AM,43,10
28-12-14,4:04:00 PM,26,4
18-05-15,2:43:00 PM,47,8
01-01-17,4:52:00 PM,6,10
28-12-16,1:41:00 PM,34,1
28-11-16,12:24:00 PM,39,4
18-10-14,9:21:00 AM,54,2
20-09-16,3:56:00 PM,35,9
16-02-16,12:43:00 PM,53,7
29-01-13,9:56:00 AM,35,6
28-02-14,2:58:00 PM,45,4
06-12-14,12:26:00 PM,3,6
03-09-14,11:40:00 AM,18,1
17-11-14,2:11:00 PM,48,3
13-11-14,11:37:00 AM,34,10
28-08-16,3:18:00 PM,37,7
18-08-13,2:18:00 PM,52,3
24-04-14,11:23:00 AM,33,9
29-12-15,11:49:00 AM,41,4
16-10-16,11:36:00 AM,51,4
22-02-13,1:03:00 PM,3,6
05-01-15,12:42:00 PM,31,10
26-12-15,4:30:00 PM,19,10
13-05-14,4:40:00 PM,54,4
03-07-15,1:56:00 PM,54,4
29-01-15,4:28:00 PM,18,4
08-12-16,10:28:00 AM,37,5
09-06-15,10:35:00 AM,52,2
05-03-16,2:20:00 PM,48,5
20-05-15,4:01:00 PM,12,9
10-02-14,2:48:00 PM,42,5
23-11-13,3:35:00 PM,29,10
06-04-14,12:50:00 PM,5,1
15-05-16,1:39:00 PM,4,1
14-03-15,3:30:00 PM,47,5
20-10-13,10:37:00 AM,57,10
07-12-15,9:41:00 AM,25,7
